# Larch Linear Arrays for 05 best results
# Dataset filename: S400_T30_C_57scans_CAL.nor 
# Larch group: s400_t30_c 
# Array name: mu
# Energy fit range: [12272.000000, 12362.000000]
#---------------------------------
#   energy           data             fit_00           fit_01           fit_02           fit_03           fit_04         
  12310.5000000    0.99813400000    0.98673259438    1.01651023947    1.02046113196    1.02823531629    0.99168963300
  12311.0000000    1.00381420000    0.99080592808    1.02247909304    1.02628128236    1.03493634824    0.99669034279
  12311.5000000    1.00687260000    0.99452559868    1.02693387122    1.02998053515    1.03874598039    1.00182509850
  12312.0000000    1.01165330000    0.99747960399    1.03193430304    1.03302149320    1.04330530177    1.00836029892
  12312.5000000    1.01489340000    1.00239437893    1.03686726756    1.03822621379    1.04679941261    1.01282524269
  12313.0000000    1.01600600000    1.00688590624    1.03922435074    1.04006122064    1.04844918728    1.01730034439
  12313.5000000    1.02474150000    1.01187995581    1.04055489908    1.03857206506    1.04686372291    1.02500394893
  12314.0000000    1.02415960000    1.01682768320    1.03579933801    1.03356180172    1.03994746641    1.02682093535
  12314.5000000    1.02436560000    1.01803399724    1.03149278296    1.02654271857    1.03328908645    1.02992876000
  12315.0000000    1.02528200000    1.02363314955    1.02696341000    1.01845921178    1.02334216079    1.03692366826
  12315.5000000    1.02475550000    1.02555036303    1.02309185165    1.01252104679    1.01652539802    1.03973457292
  12316.0000000    1.03093380000    1.02654960460    1.01862529500    1.00653134507    1.00915668330    1.04084724216
  12316.5000000    1.02934470000    1.03587251973    1.01132738738    0.99671189860    0.99755081147    1.04794924307
  12317.0000000    1.02685680000    1.03698977699    1.00769753059    0.99257046255    0.99304931763    1.04802037609
  12317.6000000    1.03292370000    1.04439017113    1.01049746171    0.99500341333    0.99454658006    1.05445331431
  12318.0000000    1.03287740000    1.04305889737    1.00877678771    0.99414943836    0.99429079611    1.05172890575
  12318.5000000    1.03603030000    1.04911869087    1.00980754974    0.99684191049    0.99530384555    1.05368138170
  12319.0000000    1.04179930000    1.04961215844    1.01254971549    1.00235018955    1.00078827945    1.05111874317
  12319.5000000    1.04769450000    1.04823622553    1.01473307577    1.00531580973    1.00438958595    1.04986512745
  12320.0000000    1.05016060000    1.05249278143    1.01925062732    1.01342018980    1.01255404437    1.04928617336
  12320.5000000    1.05215770000    1.05290066051    1.02508819206    1.02112883480    1.02054899798    1.04898155568
  12321.0000000    1.05955310000    1.05131698358    1.02891142207    1.02519479331    1.02496991014    1.04898704041
  12321.5000000    1.06073620000    1.04890843530    1.03099536511    1.03088732201    1.03068391039    1.04290209893
  12322.0000000    1.06030370000    1.05143123831    1.03418785171    1.03546257050    1.03592597802    1.04390737165
  12322.5000000    1.06074650000    1.05166432441    1.03577786776    1.03894282591    1.03904158687    1.04190332860
  12323.0000000    1.05835850000    1.05213252388    1.03702406308    1.04174408810    1.04190921210    1.04042262324
  12323.5000000    1.05420370000    1.05653997558    1.04009173773    1.04674250218    1.04534556020    1.04158134401
  12324.0000000    1.06187670000    1.05012431880    1.04157660415    1.04950740661    1.04952447982    1.03610628761
  12324.5000000    1.05972650000    1.05072300178    1.04027059366    1.04875364749    1.04856752617    1.03521599419
  12325.1000000    1.05563450000    1.05072527705    1.04159681032    1.05195959571    1.05142138377    1.03293661424
  12325.5000000    1.05334410000    1.05082237878    1.04313560756    1.05467169650    1.05306465215    1.03184044435
  12326.0000000    1.05610170000    1.04758444905    1.04290422337    1.05530186519    1.05357795821    1.02835975740
  12326.5000000    1.05774930000    1.04797677933    1.04439763651    1.05762084586    1.05729080798    1.02797771515
  12327.0000000    1.05576510000    1.04798100541    1.04603117423    1.05943673217    1.05756268622    1.02817039078
  12327.5000000    1.04931280000    1.04385432060    1.04689781540    1.05937627749    1.05926624239    1.02722332265
  12328.0000000    1.04485210000    1.04386832875    1.04534009715    1.05705186808    1.05745137198    1.02781357433
  12329.3000000    1.03994570000    1.04090087852    1.03952823798    1.05171185860    1.05130076736    1.02298224819
  12332.0000000    1.03439580000    1.03730567286    1.04177237255    1.05648182999    1.05396171153    1.01762111066
  12333.5000000    1.03521420000    1.03073371348    1.03708593624    1.05011755983    1.04754654288    1.01389887560
  12334.7000000    1.02987550000    1.02785934151    1.03308269216    1.04472584220    1.04198623827    1.01249946013
  12336.2000000    1.02227970000    1.02246408357    1.02354650014    1.03336749298    1.03133712276    1.00820896244
  12337.6000000    1.00339710000    1.01898728968    1.01132978916    1.01977249515    1.01576270261    1.00345223793
  12339.0000000    0.99742955000    1.01382911598    0.99743399967    1.00333837930    0.99815278800    0.99865999572
  12340.5000000    0.99028302000    1.00890255333    0.98626519191    0.98978539606    0.98448992968    0.99491749854
  12342.0000000    0.98070984000    1.00035495449    0.97850856247    0.98177835271    0.97656572176    0.98693311581
  12343.4000000    0.97205106000    0.99431582858    0.97555778460    0.97792919067    0.97377803072    0.98332680850
  12345.0000000    0.97511650000    0.98389903144    0.97166138564    0.97417222107    0.97181130993    0.97508055257
  12346.6000000    0.96710592000    0.97999719940    0.97304893866    0.97585771905    0.97481727398    0.97278051015
  12348.1000000    0.96450535000    0.97432928061    0.96974761486    0.97176617140    0.97147446706    0.96917262747
  12349.8000000    0.95796873000    0.96843074032    0.96270152777    0.96193149727    0.96244882574    0.96686405613
  12351.2000000    0.96181018000    0.96713865807    0.95623533654    0.95256179894    0.95371709172    0.96788509313
  12352.8000000    0.95795916000    0.96093194382    0.95054911407    0.94519161504    0.94672026647    0.96414811374
  12354.6000000    0.96306710000    0.96340331616    0.94857956727    0.94105589613    0.94324710036    0.96834223662
  12356.2000000    0.96873835000    0.96696987031    0.95729802041    0.95076512645    0.95412713041    0.97255597280
  12357.9000000    0.96981969000    0.97283454880    0.96660704748    0.96139581496    0.96546295472    0.97793605177
  12359.4000000    0.98794287000    0.97380757600    0.97581156505    0.97085185257    0.97669145876    0.98158602488
  12361.2000000    0.98960309000    0.97850940314    0.98718212133    0.98431188131    0.99086525593    0.98581299729
