# Larch Linear Arrays for 05 best results
# Dataset filename: S400_T30_C_57scans_CAL.nor 
# Larch group: s400_t30_c 
# Array name: mu
# Energy fit range: [12272.000000, 12362.000000]
#---------------------------------
#   energy           data             fit_00           fit_01           fit_02           fit_03           fit_04         
  12324.5000000    1.05972650000    1.05276797320    1.05135475184    1.05262876707    1.05207153881    1.05256984096
  12325.1000000    1.05563450000    1.05378318128    1.05232107841    1.05362581352    1.05278819749    1.05348902394
  12325.5000000    1.05334410000    1.05489088785    1.05305535977    1.05459687001    1.05389024777    1.05448311239
  12326.0000000    1.05610170000    1.05325942339    1.05114564797    1.05282481251    1.05212706006    1.05245593405
  12326.5000000    1.05774930000    1.05463183308    1.05270832795    1.05413131983    1.05327788224    1.05358974010
  12327.0000000    1.05576510000    1.05492473811    1.05272785811    1.05438079255    1.05379857905    1.05379496477
  12327.5000000    1.04931280000    1.05350019442    1.05098893518    1.05269816870    1.05181075127    1.05203634292
  12328.0000000    1.04485210000    1.05278963903    1.05031767727    1.05187294443    1.05099912732    1.05137368335
  12329.3000000    1.03994570000    1.04784962239    1.04573774271    1.04702598988    1.04596852127    1.04662875007
  12332.0000000    1.03439580000    1.04698868056    1.04432670135    1.04594196278    1.04532308138    1.04548506030
  12333.5000000    1.03521420000    1.03994098477    1.03745229155    1.03883690715    1.03837237077    1.03833570764
  12334.7000000    1.02987550000    1.03572759853    1.03334625297    1.03455739567    1.03436920104    1.03406730212
  12336.2000000    1.02227970000    1.02775760404    1.02575089976    1.02656250334    1.02618995572    1.02622851641
  12337.6000000    1.00339710000    1.01879577249    1.01733501782    1.01796585502    1.01809209803    1.01790213706
  12339.0000000    0.99742955000    1.00778399846    1.00703093893    1.00721229551    1.00765902696    1.00756330201
  12340.5000000    0.99028302000    0.99896077398    0.99866064842    0.99864797560    0.99895418867    0.99922386905
  12342.0000000    0.98070984000    0.99011442257    0.99020186044    0.98994685901    0.99065678173    0.99061064999
  12343.4000000    0.97205106000    0.98505769283    0.98551629888    0.98514447076    0.98578047709    0.98578520234
  12345.0000000    0.97511650000    0.97758901340    0.97842963589    0.97789368292    0.97845571279    0.97848269962
  12346.6000000    0.96710592000    0.97658488274    0.97748477502    0.97693502444    0.97740878215    0.97747909027
  12348.1000000    0.96450535000    0.97199373326    0.97290495626    0.97236622845    0.97292395097    0.97296628996
  12349.8000000    0.95796873000    0.96450976596    0.96580546856    0.96506696361    0.96570818187    0.96579940542
  12351.2000000    0.96181018000    0.95973930929    0.96155792982    0.96035161483    0.96117811067    0.96127692601
  12352.8000000    0.95795916000    0.95257248169    0.95481306144    0.95332089301    0.95441639264    0.95420832656
  12354.6000000    0.96306710000    0.95304707430    0.95532962742    0.95384847009    0.95488323504    0.95493932843
  12356.2000000    0.96873835000    0.96047449256    0.96218561186    0.96102025252    0.96178121446    0.96191990105
  12357.9000000    0.96981969000    0.96915244986    0.97051624973    0.96961890184    0.97017152187    0.97032204403
  12359.4000000    0.98794287000    0.97491726310    0.97569237846    0.97499039375    0.97522627458    0.97545805984
  12361.2000000    0.98960309000    0.98436300479    0.98437002888    0.98409904835    0.98400774869    0.98425093982
